player_id,nome,eta,genere,paese,città,mestiere,istruzione,soddisfazione,classe_personaggio,livello,salute_media,attacco_medio,destrezza,oggetti_usati,numero_battaglie,numero_vittorie,numero_sconfitte,tempo_totale_giocato,crediti_attuali,spesa_mensile,numero_acquisti,tipo_acquisti,abbonamento_attivo,rimborso_totale,giorni_attivi,sessioni_giornaliere_medie,durata_media_sessione,ora_punta_login,giorno_settimana_attivo,pausa_media_tra_sessioni,tipo_dispositivo,versione_app,numero_crash,latency_media,bug_rilevati,cluster_comportamentale,canale_acquisizione,campagne_risposta,profilo_social_integrato
15546,Ashley,52.0,M,United States Virgin Islands,Wilsonland,Data scientist,Scuola Media,8,Mago,94,20.0,31.0,6,Medaglione,220,129,67,5490,3069.0,5.0,7,"Spada,Spada,Spada",0,251,131,2.0,100,7,Sab,44.2,PC,2.0,3,265,8,Spender,Pubblicità,18,0
15547,Crystal,26.0,F,Egypt,Karaland,Forensic psychologist,Scuola Media,3,Guerriero,89,56.0,47.0,10,"Bomba,Spada",18,359,435,15013,4545.0,5.0,39,"Bomba,Medaglione",0,53,218,3.6,148,12,Sab,2.2,Tablet,2.0,9,173,8,Hardcore,Organic,6,0
15548,Elizabeth,62.0,F,Saudi Arabia,East Rebeccaview,"Production assistant, television",Superiore,1,Ladro,74,32.0,11.0,7,Scudo,154,110,230,1563,1559.0,4.0,36,"Scudo,Scudo,Medaglione",1,170,337,4.5,89,13,Lun,3.7,Mobile,1.0,3,268,2,Hardcore,Pubblicità,12,0
15549,John,17.0,F,Djibouti,Jasonstad,Games developer,Università,1,Ladro,31,77.0,12.0,7,"Pozione,Pozione,Bomba",455,438,397,6127,2175.0,4.0,85,Spada,0,513,258,2.6,75,0,Sab,9.2,PC,1.1,2,107,7,Spender,Referral,2,0
15550,Grant,16.0,F,Holy See (Vatican City State),Brittanychester,"Administrator, education",Università,8,Mago,10,26.0,19.0,16,"Medaglione,Medaglione,Scudo",388,200,101,11093,1177.0,5.0,80,"Medaglione,Bomba,Scudo",0,185,236,4.5,24,11,Lun,39.0,Mobile,2.0,9,106,7,Spender,Pubblicità,3,0
15551,Rebecca,41.0,M,Trinidad and Tobago,Port Melaniefurt,Network engineer,Superiore,8,Guerriero,72,41.0,12.0,18,"Spada,Spada",296,106,274,10261,588.0,1.0,26,"Pozione,Scudo",1,785,4,2.2,67,12,Lun,15.3,PC,1.0,1,81,6,Casual,Pubblicità,5,0
15552,Amanda,43.0,M,Ghana,South Wendyhaven,"Therapist, sports",Università,2,Mago,40,84.0,23.0,1,"Medaglione,Pozione",86,237,26,1107,3276.0,9.0,93,"Spada,Spada",0,854,72,2.5,176,0,Gio,20.0,PC,1.0,6,295,9,Hardcore,Referral,10,1
15553,Jessica,26.0,F,Kyrgyz Republic,Heatherport,Community arts worker,Superiore,1,Guerriero,4,55.0,,16,"Scudo,Medaglione",436,408,381,623,961.0,1.0,56,"Medaglione,Scudo",0,578,315,3.8,97,13,Mer,50.6,PC,2.0,9,288,9,Spender,Pubblicità,18,1
15554,Rachel,34.0,F,Ethiopia,Lake Carloschester,Economist,Superiore,2,Guerriero,78,56.0,18.0,3,Scudo,80,178,62,10744,4421.0,27.0,61,Medaglione,0,283,52,4.5,70,0,Gio,69.7,Mobile,1.1,2,171,2,Casual,Pubblicità,14,0
15555,Nicole,21.0,M,Saint Helena,Greenshire,Advice worker,Università,8,Mago,55,32.0,34.0,17,"Bomba,Medaglione",178,39,77,5058,2118.0,14.0,15,Spada,0,674,282,1.2,152,13,Dom,12.9,Mobile,1.0,9,41,6,Casual,Referral,7,0
15556,Jessica,18.0,F,Central African Republic,Robertville,"Production assistant, radio",Scuola Media,2,Ladro,86,,44.0,19,Medaglione,380,17,236,4072,2196.0,1.0,76,Spada,0,902,348,4.2,144,0,Lun,52.8,PC,1.0,5,164,7,Casual,Referral,17,1
15557,Isaiah,25.0,F,Iraq,North Timothyside,Solicitor,Università,3,Mago,68,45.0,31.0,7,Spada,500,173,126,2725,838.0,11.0,72,"Pozione,Pozione,Pozione",1,334,334,1.2,33,19,Sab,32.9,Mobile,2.0,2,134,3,Casual,Referral,15,0
15558,Tyler,39.0,F,Armenia,Williamville,Broadcast presenter,Università,5,Guerriero,94,59.0,23.0,14,"Pozione,Spada,Pozione",307,361,298,4185,2406.0,1.0,98,"Medaglione,Pozione",0,102,57,0.6,104,20,Sab,15.5,PC,2.0,7,124,7,Casual,Pubblicità,16,0
15559,Patricia,54.0,F,Turkmenistan,New Kimberlyville,Hospital pharmacist,Superiore,4,Ladro,41,65.0,32.0,4,"Pozione,Medaglione,Medaglione",220,236,39,2663,3213.0,7.0,96,"Spada,Bomba,Pozione",0,418,118,3.3,12,10,Mar,9.9,Mobile,1.2,0,271,1,Casual,Organic,19,0
15560,Lisa,42.0,F,Nepal,Port Jeffrey,"Nurse, mental health",Post-Laurea,2,Ladro,19,97.0,14.0,3,"Spada,Scudo",173,47,190,11529,3330.0,9.0,18,"Pozione,Spada,Scudo",1,313,248,3.2,16,9,Sab,20.9,PC,1.1,0,17,6,Casual,Pubblicità,10,1
15561,Sophia,41.0,M,Niue,North Jasonport,Trade union research officer,Scuola Media,1,Guerriero,48,,6.0,16,"Bomba,Bomba",298,127,252,4472,2161.0,3.0,68,Scudo,1,251,288,2.9,103,10,Gio,61.1,PC,2.0,3,214,6,Casual,Organic,2,1
15562,Kimberly,22.0,F,Ecuador,Snyderbury,Television production assistant,Scuola Media,7,Ladro,87,,38.0,20,Pozione,20,284,374,10667,3157.0,42.0,95,Medaglione,0,331,307,0.9,67,9,Dom,68.9,PC,1.1,9,260,7,Hardcore,Pubblicità,17,0
15563,Cassandra,62.0,M,United States Virgin Islands,West Jamesfurt,Television production assistant,,6,Ladro,42,74.0,14.0,18,"Spada,Spada",57,364,229,1303,2228.0,0.0,89,"Medaglione,Pozione",0,695,179,2.2,114,9,Dom,30.1,Mobile,2.0,9,109,9,Casual,Pubblicità,18,1
15564,Peter,36.0,F,Maldives,Meganside,Facilities manager,Università,5,Guerriero,98,69.0,28.0,16,"Scudo,Medaglione",170,303,464,17757,775.0,23.0,53,Medaglione,0,274,296,3.2,142,2,Dom,68.9,Mobile,1.2,9,98,6,Hardcore,Referral,10,1
15565,Paul,33.0,M,Guernsey,Anthonyview,Data scientist,Superiore,8,Guerriero,86,39.0,35.0,15,Scudo,87,352,106,7569,3091.0,4.0,43,Scudo,0,852,129,3.6,138,11,Mer,6.8,Mobile,1.1,9,200,2,Casual,Pubblicità,12,1
15566,Randy,,M,Bhutan,South Thomas,"Radiographer, diagnostic",Superiore,8,Guerriero,3,77.0,6.0,1,"Spada,Bomba",250,368,212,13104,998.0,45.0,88,Scudo,0,405,131,2.1,51,11,Lun,3.7,Mobile,1.2,1,199,9,Hardcore,Pubblicità,10,1
15567,Lisa,62.0,F,Korea,New Brittanyburgh,"Nurse, children's",Superiore,7,Mago,65,79.0,24.0,17,Scudo,445,414,115,2416,3764.0,4.0,24,"Scudo,Pozione,Spada",1,102,148,2.7,82,15,Gio,41.3,Mobile,1.2,9,238,2,Casual,Pubblicità,19,1
15568,Matthew,38.0,M,Cayman Islands,Nathanmouth,Public affairs consultant,Superiore,10,Mago,21,25.0,24.0,9,"Bomba,Pozione,Medaglione",168,118,290,14632,2989.0,2.0,52,"Spada,Spada,Bomba",0,386,200,3.1,80,14,Mer,22.3,Tablet,2.0,8,52,6,Casual,Referral,18,0
15569,Vincent,53.0,M,Bolivia,North Lawrence,Editorial assistant,Superiore,10,Mago,14,90.0,20.0,18,"Pozione,Pozione,Scudo",493,457,190,7582,658.0,2.0,83,"Spada,Spada,Pozione",0,647,19,1.9,14,11,Sab,68.6,PC,1.0,5,231,7,Hardcore,Pubblicità,17,1
15570,Melissa,41.0,M,Niue,Barnesport,Arts development officer,Università,4,Mago,18,82.0,32.0,9,"Pozione,Bomba,Medaglione",44,372,285,17990,4872.0,8.0,16,"Spada,Scudo,Bomba",0,509,331,1.4,23,19,Sab,27.7,PC,1.2,7,201,2,Casual,Referral,1,0
15571,Eric,40.0,,Puerto Rico,North Ashleystad,Personnel officer,Post-Laurea,6,Guerriero,85,65.0,26.0,5,"Pozione,Bomba",204,421,144,174,1813.0,4.0,71,"Pozione,Scudo,Pozione",1,664,360,2.2,48,15,Mar,66.7,PC,1.1,9,291,1,Casual,Referral,2,0
15572,Jonathan,19.0,F,Saint Helena,North Matthewstad,Operational researcher,Scuola Media,2,Ladro,18,91.0,18.0,5,Pozione,302,460,394,7165,1629.0,,97,"Medaglione,Pozione",1,752,138,4.2,16,0,Dom,13.0,Tablet,1.2,1,222,2,Casual,Pubblicità,18,0
15573,Kevin,66.0,F,North Macedonia,Williamtown,Clinical research associate,Università,8,Guerriero,91,84.0,7.0,20,"Pozione,Spada",243,261,477,15346,4801.0,48.0,47,Pozione,0,20,146,1.3,110,9,Dom,4.2,PC,1.2,3,132,1,Casual,Pubblicità,4,0
15574,Linda,28.0,M,United States Minor Outlying Islands,Robertland,Dispensing optician,Superiore,7,Guerriero,66,97.0,39.0,2,Medaglione,227,305,297,19022,3385.0,2.0,76,Scudo,0,799,274,4.4,59,10,Ven,20.8,PC,1.1,9,60,7,Casual,Pubblicità,16,1
15575,James,29.0,,Dominica,Salazarport,Office manager,Università,10,Guerriero,69,76.0,13.0,4,"Spada,Medaglione",399,294,97,11040,1782.0,16.0,99,"Scudo,Pozione,Pozione",0,901,262,4.9,100,11,Dom,43.0,Mobile,2.0,1,145,8,Hardcore,Pubblicità,7,0
15576,Amanda,55.0,F,Czech Republic,New Melissa,"Pharmacist, community",Università,4,Ladro,85,46.0,43.0,5,Medaglione,377,408,77,9503,3417.0,25.0,54,"Pozione,Scudo",0,252,312,3.4,108,14,Gio,8.4,Mobile,1.2,3,289,4,Casual,Organic,17,1
15577,Lori,19.0,F,Mauritania,Marshallshire,Architect,Superiore,9,Mago,36,98.0,47.0,17,"Pozione,Medaglione",52,184,135,7883,676.0,2.0,48,"Medaglione,Medaglione",0,594,54,3.6,25,10,Mar,41.6,Tablet,1.1,4,112,3,Casual,Organic,16,0
15578,Robert,54.0,F,Syrian Arab Republic,Lake Joshuamouth,Risk analyst,Università,5,Guerriero,78,72.0,10.0,10,Bomba,4,212,109,18978,3770.0,2.0,6,"Pozione,Bomba",1,522,240,1.6,158,15,Sab,62.8,Tablet,1.1,2,84,0,Casual,Referral,14,0
15579,Richard,29.0,F,Sweden,East Sheila,"Scientist, clinical (histocompatibility and immunogenetics)",Superiore,7,Mago,89,39.0,15.0,20,"Bomba,Spada",381,180,377,477,1345.0,9.0,27,"Spada,Medaglione,Spada",0,594,148,4.3,146,8,Lun,17.6,PC,1.2,3,182,7,Casual,Organic,11,0
15580,David,,M,Austria,Michaelshire,IT technical support officer,Superiore,3,Mago,39,66.0,,13,"Bomba,Scudo",164,316,203,8917,3324.0,5.0,18,"Scudo,Pozione",0,290,87,1.8,161,13,Mer,16.2,PC,1.0,0,63,6,Casual,Pubblicità,4,1
15581,Ashley,34.0,M,Korea,Simonland,Physiotherapist,Università,9,Ladro,91,56.0,12.0,19,"Scudo,Medaglione",401,305,460,19257,921.0,19.0,23,Scudo,0,35,104,2.0,147,11,Lun,28.9,PC,1.1,0,45,3,Casual,Organic,18,0
15582,Susan,29.0,F,Saint Pierre and Miquelon,Lake Charlesland,Psychiatrist,Superiore,4,Guerriero,86,34.0,22.0,4,"Scudo,Scudo,Medaglione",427,122,370,18060,2506.0,3.0,98,Scudo,0,23,233,3.3,71,12,Gio,41.3,PC,1.0,1,239,3,Casual,Pubblicità,10,0
15583,Natalie,36.0,F,Tonga,Zacharychester,"Engineer, petroleum",Superiore,6,Ladro,56,54.0,,14,Bomba,208,368,471,5519,4193.0,6.0,23,"Scudo,Scudo",1,254,288,4.9,80,4,Lun,20.4,Mobile,2.0,3,267,5,Casual,Pubblicità,4,1
15584,Luis,33.0,M,Burkina Faso,East Rebeccaburgh,Civil Service fast streamer,Scuola Media,2,Guerriero,88,43.0,,13,"Spada,Pozione",488,486,20,13238,4003.0,4.0,7,"Medaglione,Scudo,Spada",1,555,343,4.5,117,1,Gio,15.1,Mobile,1.1,3,154,5,Casual,Referral,0,0
15585,Mark,68.0,M,Libyan Arab Jamahiriya,Lake Ryan,"Therapist, music",Superiore,5,Mago,63,85.0,46.0,5,Scudo,188,356,47,9023,4246.0,4.0,75,Spada,1,840,6,1.8,136,13,Dom,11.0,PC,1.0,7,152,3,Hardcore,Referral,17,0
15586,Michael,35.0,M,Martinique,Lake Michael,"Scientist, marine",Superiore,10,Guerriero,57,99.0,37.0,1,"Scudo,Pozione,Spada",481,248,98,14952,3168.0,27.0,75,"Scudo,Spada",1,910,181,0.8,115,13,Gio,70.8,PC,1.2,5,147,4,Hardcore,Pubblicità,16,0
15587,Luis,43.0,F,Libyan Arab Jamahiriya,East Elizabethstad,Actor,Superiore,4,Guerriero,84,84.0,17.0,18,"Scudo,Medaglione",258,319,432,2751,2863.0,,29,Medaglione,0,966,172,2.2,145,5,Gio,43.9,PC,1.1,2,25,1,Hardcore,Referral,1,1
15588,Brittany,20.0,M,Ecuador,Rachelton,Wellsite geologist,Università,4,Ladro,48,42.0,28.0,3,"Scudo,Medaglione,Bomba",384,6,152,3876,1531.0,15.0,60,"Medaglione,Spada,Pozione",0,123,135,1.0,113,15,Lun,59.8,PC,1.1,0,116,2,Casual,Pubblicità,7,0
15589,Heather,,M,Bermuda,Lake Juanville,"Psychologist, forensic",Superiore,1,Ladro,15,31.0,36.0,12,"Pozione,Medaglione",69,425,337,8419,1292.0,9.0,54,"Pozione,Scudo,Pozione",0,483,56,5.0,76,10,Ven,5.7,PC,1.2,1,108,8,Spender,Pubblicità,12,0
15590,Jessica,68.0,F,Saint Kitts and Nevis,Wilsonstad,Sub,Università,7,Mago,14,33.0,45.0,19,"Bomba,Bomba",274,319,300,17144,1628.0,31.0,98,"Pozione,Spada,Bomba",0,331,363,3.4,93,0,Mer,52.2,PC,1.0,0,164,6,Casual,Pubblicità,11,1
15591,Richard,43.0,M,Taiwan,Burtonstad,Landscape architect,Superiore,8,Mago,19,27.0,12.0,9,"Spada,Medaglione",443,43,403,5425,1322.0,8.0,68,"Medaglione,Scudo",1,859,63,3.4,56,2,Ven,69.3,PC,1.2,8,174,4,Casual,Pubblicità,7,1
15592,Jennifer,50.0,F,Mauritania,Annetteshire,Herbalist,Superiore,2,Mago,51,26.0,24.0,18,"Pozione,Bomba",491,88,109,7535,586.0,6.0,60,Scudo,0,319,256,1.1,146,10,Mar,19.5,Mobile,2.0,5,127,5,Hardcore,Referral,11,0
15593,James,50.0,F,Bolivia,North Danielbury,Hospital pharmacist,Superiore,3,Mago,54,22.0,27.0,1,Medaglione,287,353,111,10163,,5.0,73,"Spada,Scudo",1,974,75,2.4,143,10,Sab,49.7,Mobile,1.1,8,190,5,Casual,Pubblicità,17,1
15594,Misty,32.0,F,Saint Pierre and Miquelon,Mariafurt,Insurance broker,Superiore,1,Mago,51,85.0,24.0,18,Spada,443,250,384,418,2538.0,1.0,90,"Medaglione,Pozione,Spada",1,382,201,0.6,41,12,Lun,39.2,Mobile,1.0,4,206,8,Casual,Organic,5,1
15595,Jessica,48.0,F,Mauritania,East Joelland,Customer service manager,Università,6,Mago,62,72.0,34.0,6,"Pozione,Bomba,Medaglione",306,129,444,11615,723.0,12.0,46,"Scudo,Medaglione,Scudo",0,424,11,3.3,156,11,Mar,9.2,PC,1.2,3,64,1,Casual,Pubblicità,0,1
15596,Monica,39.0,F,Korea,West Christopherborough,Mining engineer,Università,10,Guerriero,4,86.0,49.0,14,Pozione,158,40,201,9837,1718.0,20.0,84,"Scudo,Pozione,Spada",1,633,313,4.3,82,10,Mar,60.3,PC,1.1,0,234,5,Casual,Organic,3,1
15597,Edward,64.0,M,China,Port Edward,Probation officer,Superiore,9,Guerriero,1,,,11,Scudo,445,69,481,10289,591.0,4.0,87,"Medaglione,Medaglione",1,939,19,2.6,124,11,Gio,69.7,PC,1.0,5,79,4,Casual,Pubblicità,16,0
15598,Pamela,16.0,F,South Georgia and the South Sandwich Islands,North Adam,Further education lecturer,Superiore,5,Mago,100,67.0,26.0,14,"Medaglione,Medaglione,Medaglione",298,363,110,8540,4302.0,23.0,94,"Bomba,Pozione,Spada",1,591,46,3.2,177,10,Mar,42.2,PC,2.0,8,72,8,Hardcore,Pubblicità,18,0
15599,Anita,14.0,M,Georgia,East Joshuamouth,Freight forwarder,Scuola Media,9,Mago,46,72.0,17.0,15,"Spada,Pozione",120,436,6,10656,4864.0,13.0,14,Pozione,0,554,307,2.1,90,7,Gio,2.5,Mobile,1.0,7,248,9,Casual,Pubblicità,12,0
15600,Cameron,64.0,F,Benin,New Deborah,Marketing executive,Superiore,4,Guerriero,94,94.0,23.0,9,"Medaglione,Scudo,Scudo",326,339,483,7744,540.0,54.0,22,"Scudo,Spada",0,967,311,2.6,31,14,Gio,61.7,Tablet,1.0,7,86,6,Casual,Pubblicità,13,0
15601,Donald,29.0,F,North Macedonia,Brittanyberg,Licensed conveyancer,Scuola Media,6,Guerriero,32,87.0,30.0,1,"Spada,Bomba",35,11,272,13882,4039.0,71.0,83,Bomba,0,304,349,4.3,85,12,Dom,58.7,PC,1.0,4,35,3,Hardcore,Pubblicità,10,0
15602,Jasmine,16.0,F,Congo,West Briannamouth,"Scientist, research (maths)",Superiore,5,Mago,96,52.0,8.0,17,"Pozione,Medaglione",163,439,253,9082,4262.0,3.0,67,Medaglione,1,772,107,5.0,117,7,Sab,33.7,PC,2.0,4,141,4,Spender,Organic,5,1
15603,John,47.0,F,Cape Verde,Matthewport,"Librarian, academic",Superiore,4,Guerriero,70,70.0,13.0,14,Medaglione,396,23,59,7262,26.0,25.0,9,"Spada,Scudo",0,724,264,4.1,110,12,Lun,18.1,Mobile,1.0,9,262,9,Casual,Organic,9,1
15604,Brian,55.0,F,United Arab Emirates,North Bryanborough,"Designer, interior/spatial",Scuola Media,7,Mago,44,45.0,9.0,6,Pozione,24,350,240,9490,2836.0,0.0,88,"Scudo,Spada",0,644,170,3.8,164,11,Mer,66.9,Mobile,2.0,3,205,0,Hardcore,Organic,16,0
15605,Kathryn,32.0,M,India,South Courtneychester,"Sales professional, IT",Superiore,2,Guerriero,80,58.0,37.0,10,"Pozione,Spada",360,36,286,10661,3915.0,20.0,72,"Pozione,Medaglione,Medaglione",0,864,73,3.6,40,18,Dom,24.0,Mobile,1.2,7,177,0,Hardcore,Referral,3,1
15606,Kristopher,33.0,M,Myanmar,East Karen,Photographer,Superiore,4,Mago,62,31.0,40.0,5,Scudo,403,76,76,3439,3021.0,3.0,41,"Pozione,Pozione,Pozione",1,652,158,3.0,84,10,Gio,18.0,Mobile,1.2,9,34,0,Hardcore,Referral,0,0
15607,David,57.0,M,San Marino,East Juanstad,Management consultant,Superiore,5,Guerriero,45,72.0,28.0,6,Spada,32,27,288,1324,1890.0,19.0,0,"Spada,Medaglione,Bomba",0,564,171,2.8,147,1,Mar,2.7,PC,1.1,9,109,4,Casual,Organic,0,0
15608,Ashley,45.0,F,Honduras,East Megan,Operational investment banker,Post-Laurea,5,Mago,35,60.0,42.0,15,"Spada,Scudo,Pozione",69,187,167,1577,332.0,5.0,31,"Spada,Pozione,Pozione",0,609,190,1.4,146,9,Lun,65.5,PC,1.2,6,258,6,Casual,Referral,9,1
15609,Robert,26.0,,Botswana,Port Karastad,Sales promotion account executive,Post-Laurea,3,Mago,87,25.0,23.0,17,"Pozione,Spada",496,479,483,4063,829.0,6.0,79,Scudo,0,347,106,1.7,82,3,Ven,36.1,Mobile,1.0,6,54,7,Casual,Organic,12,0
15610,Joseph,68.0,F,Tanzania,Rebeccachester,Associate Professor,Superiore,6,Ladro,61,75.0,38.0,9,"Bomba,Scudo",276,495,37,9253,3891.0,0.0,44,"Scudo,Medaglione,Medaglione",0,457,312,4.5,123,13,Lun,40.2,PC,1.1,2,232,4,Hardcore,Organic,15,1
15611,Richard,15.0,F,United Arab Emirates,North Marychester,Professor Emeritus,Scuola Media,6,Ladro,73,94.0,25.0,8,"Scudo,Spada",314,202,283,15128,4021.0,41.0,63,Bomba,0,668,145,4.0,102,11,Mer,7.9,Mobile,1.2,9,59,3,Casual,Pubblicità,4,0
15612,Elizabeth,25.0,M,Lebanon,East Michealmouth,Newspaper journalist,Università,6,Ladro,78,56.0,13.0,9,"Spada,Bomba,Scudo",437,325,88,15249,2626.0,14.0,27,"Pozione,Scudo,Pozione",0,598,48,4.4,15,14,Lun,26.1,Mobile,1.1,8,296,1,Casual,Pubblicità,9,0
15613,Stacey,40.0,M,Seychelles,South Julieborough,"Therapist, horticultural",Superiore,3,Mago,59,21.0,36.0,20,"Bomba,Bomba,Bomba",286,492,118,10193,278.0,4.0,50,"Spada,Bomba",0,89,323,2.0,70,10,Sab,4.4,PC,1.2,7,213,5,Casual,Organic,0,0
15614,Ryan,63.0,M,Iran,Lake Shannonmouth,"Research officer, trade union",Università,4,Guerriero,16,36.0,39.0,1,"Medaglione,Spada",470,367,43,8565,4398.0,15.0,78,"Bomba,Spada,Scudo",0,142,304,1.0,91,1,Gio,52.1,Mobile,1.1,8,232,7,Casual,Pubblicità,17,1
15615,Michael,60.0,M,Christmas Island,Natalieport,Barrister,Università,7,Mago,48,31.0,20.0,4,Bomba,415,390,49,5887,3247.0,5.0,6,"Medaglione,Scudo,Medaglione",1,455,97,0.8,172,7,Ven,33.0,Mobile,1.2,8,257,2,Casual,Pubblicità,12,0
15616,Tyler,68.0,M,Poland,Kimberlyside,Homeopath,Superiore,7,Ladro,4,50.0,35.0,18,"Pozione,Scudo,Medaglione",392,482,428,3865,3769.0,8.0,92,"Bomba,Medaglione",0,445,301,1.1,59,12,Lun,4.5,Mobile,1.2,1,264,5,Casual,Organic,6,0
15617,John,55.0,M,Thailand,Wrightberg,Seismic interpreter,Superiore,3,Mago,5,,35.0,16,"Medaglione,Scudo,Medaglione",419,448,174,14591,,2.0,50,"Medaglione,Scudo,Medaglione",0,365,320,1.9,176,15,Gio,9.1,Mobile,1.0,3,58,7,Casual,Pubblicità,17,0
15618,Donna,40.0,F,Pakistan,Hollandmouth,"Accountant, chartered management",Università,9,Mago,100,80.0,39.0,5,Bomba,28,187,455,6058,2381.0,4.0,53,Medaglione,0,574,7,1.4,87,12,Gio,5.2,Mobile,1.0,8,193,8,Casual,Pubblicità,16,0
15619,Mark,27.0,F,Norfolk Island,New Matthew,Immigration officer,Superiore,4,Guerriero,61,80.0,9.0,4,Medaglione,480,59,405,14664,2872.0,2.0,26,"Medaglione,Spada",1,910,191,3.3,158,11,Lun,33.6,PC,1.0,9,27,7,Casual,Organic,17,0
15620,Billy,23.0,F,Timor-Leste,North Michael,"Secretary, company",Superiore,8,Mago,72,82.0,24.0,19,Spada,184,461,242,1564,4435.0,26.0,37,Scudo,1,849,130,1.6,51,15,Sab,69.7,Mobile,1.1,6,93,1,Hardcore,Pubblicità,19,0
15621,Bridget,14.0,F,Hong Kong,East Judith,"Surveyor, land/geomatics",Università,5,Mago,48,37.0,28.0,13,"Bomba,Medaglione",71,423,248,16777,2974.0,3.0,39,"Pozione,Spada",0,742,314,1.4,103,11,Mer,21.0,PC,1.2,2,204,2,Spender,Organic,6,1
15622,Steven,35.0,F,Bulgaria,Pamelaville,Company secretary,Università,4,Mago,41,87.0,14.0,5,"Bomba,Scudo,Spada",432,174,457,5091,2471.0,30.0,34,"Scudo,Spada",1,220,354,4.4,136,10,Dom,45.3,Mobile,1.1,3,27,7,Casual,Pubblicità,7,1
15623,Monica,61.0,M,India,Crystalchester,Financial controller,Università,8,Mago,80,62.0,23.0,6,"Medaglione,Scudo",306,54,2,16958,4870.0,,88,"Scudo,Scudo,Scudo",0,666,276,1.9,23,9,Sab,43.3,Tablet,1.0,4,106,9,Hardcore,Organic,8,1
15624,Jason,59.0,M,Ethiopia,Christopherside,Purchasing manager,Superiore,1,Mago,69,86.0,29.0,9,"Pozione,Bomba",49,272,437,16307,2337.0,9.0,97,Scudo,0,912,340,1.1,175,10,Sab,44.7,Mobile,1.1,9,299,1,Casual,Pubblicità,4,0
15625,Rachel,46.0,M,Mali,South Brian,"Optician, dispensing",Scuola Media,5,Mago,32,60.0,39.0,2,"Spada,Bomba,Pozione",79,154,202,1090,299.0,6.0,13,Pozione,0,896,4,1.4,88,5,Dom,11.0,Tablet,1.2,4,182,3,Casual,Pubblicità,13,0
15626,Amanda,58.0,M,Brunei Darussalam,Blakeberg,Mining engineer,Scuola Media,7,Guerriero,38,65.0,16.0,17,"Medaglione,Spada",128,275,380,184,3441.0,9.0,98,Scudo,1,361,319,4.6,60,7,Dom,43.2,Mobile,1.2,6,278,8,Hardcore,Pubblicità,2,1
15627,Philip,66.0,M,Botswana,Port Bryan,"Surveyor, hydrographic",Post-Laurea,5,Ladro,54,39.0,33.0,9,"Bomba,Scudo",437,160,486,17818,4840.0,1.0,75,Medaglione,0,182,94,2.6,36,10,Mar,68.5,Mobile,1.1,7,256,2,Casual,Organic,1,0
15628,Sandra,,F,Algeria,Michaelmouth,"Clinical scientist, histocompatibility and immunogenetics",Post-Laurea,7,Ladro,10,47.0,48.0,8,"Pozione,Scudo",17,477,447,4505,4449.0,6.0,59,"Pozione,Medaglione",0,493,204,1.0,172,11,Sab,19.1,Mobile,1.2,5,97,8,Hardcore,Referral,4,0
15629,Renee,64.0,M,Solomon Islands,North James,Medical technical officer,Università,1,Ladro,96,25.0,38.0,4,"Scudo,Scudo",173,451,254,13445,3100.0,4.0,26,"Bomba,Spada",0,314,289,1.1,43,5,Lun,45.4,Tablet,2.0,3,189,3,Hardcore,Referral,7,0
15630,Christine,14.0,F,Kyrgyz Republic,Baldwinbury,Counselling psychologist,Università,3,Mago,88,30.0,9.0,14,Pozione,308,87,199,19557,2749.0,30.0,34,Medaglione,1,765,230,3.8,49,14,Mar,68.7,PC,1.0,1,29,3,Casual,Pubblicità,6,0
15631,Mark,34.0,F,Micronesia,South David,Land,Università,9,Mago,22,92.0,22.0,10,"Bomba,Medaglione,Pozione",31,480,194,1993,3769.0,2.0,86,"Pozione,Spada",0,864,58,4.7,81,0,Mar,29.3,PC,1.2,6,169,0,Casual,Pubblicità,1,1
15632,Carly,55.0,M,Yemen,North John,Furniture designer,Università,6,Mago,75,62.0,5.0,7,Medaglione,43,354,197,8467,33.0,0.0,6,Medaglione,0,117,31,1.3,102,13,Mer,12.2,Mobile,1.0,0,241,7,Spender,Referral,14,0
15633,Andrew,33.0,F,Libyan Arab Jamahiriya,Perezport,Accommodation manager,Superiore,1,Mago,64,77.0,38.0,4,"Medaglione,Bomba",23,202,195,4506,2697.0,23.0,98,"Pozione,Medaglione,Pozione",0,874,62,2.5,138,8,Sab,58.9,PC,1.1,9,211,2,Casual,Pubblicità,13,0
15634,Matthew,14.0,M,Armenia,East Dalton,Fitness centre manager,Università,3,Guerriero,39,91.0,16.0,5,"Spada,Bomba,Spada",243,142,217,14822,741.0,0.0,62,Medaglione,0,286,350,2.8,103,17,Dom,38.8,Mobile,2.0,2,111,5,Casual,Pubblicità,10,1
15635,Marissa,47.0,F,Seychelles,Lake Cameronmouth,Art therapist,Superiore,7,Mago,57,35.0,8.0,8,Bomba,469,405,76,16302,3467.0,3.0,99,"Bomba,Medaglione,Spada",1,610,308,4.7,62,2,Gio,21.5,Mobile,1.2,6,176,0,Casual,Pubblicità,18,1
15636,Heidi,41.0,F,Chile,Odomshire,"Engineer, electrical",Scuola Media,1,Mago,92,60.0,15.0,8,Spada,387,173,70,18132,1862.0,3.0,51,Scudo,1,435,89,1.2,45,11,Mer,67.3,PC,1.0,0,226,0,Spender,Referral,1,0
